Web ID,Region of Incident,Reported day,Reported Month,Reported Year,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Source Quality,Migration Route,URL,UNSD Geographical Grouping,Longitude,Latitude
40774,North Africa,13,Oct,2015,28,6,28,14,1,1,1,Starvation,"Kufrah Desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,22.766479000000,22.587891000000
40810,North Africa,13,Oct,2015,5,6,5,14,1,1,1,Starvation,"Sabha Desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,35.273087000000,-2.927512000000
40811,North Africa,13,Oct,2015,1,6,1,14,1,1,1,Starvation,"Kufra, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,23.321289000000,21.866882000000
41007,US-Mexico Border,12,Oct,2015,1,6,1,14,1,1,1,Skeletal remains,Pima County,Pima County Office of the Medical Examiner,5,Central America to US,,Northern America,31.621437300000,-111.930093400000
41059,Horn of Africa,12,Oct,2015,8,6,8,14,1,1,1,Vehicle Accident,"road near Gardo, Somalia",Horseed Media,1,Eastern Africa,http://bit.ly/1jNl4bB,Eastern Africa,9.511598000000,49.086764400000
40422,US-Mexico Border,11,Oct,2015,1,6,1,14,1,1,1,Drowning,"All American Canal East of drop 2, Winterhaven CA",Imperial County Coroner's Office,5,Central America to US,,Uncategorized,32.738317300000,-114.643359200000
40420,Mediterranean,10,Oct,2015,11,6,11,14,1,1,1,Drowning,off the Egyptian port of Baltim,"IOM and Daily Star, AFP report",4,Central Mediterranean,http://bit.ly/1MmKSlc,Uncategorized,31.554841200000,31.091136900000
40421,Mediterranean,10,Oct,2015,1,6,0,14,1,1,1,Drowning,off the Egyptian port of Baltim,"IOM and Daily Star, AFP report",4,Central Mediterranean,http://bit.ly/1MmKSlc,Uncategorized,31.593450985205,31.089763608984
40809,North Africa,10,Oct,2015,1,6,1,14,1,1,1,Starvation,"Barak alshadi' (Brak, Wadi al Shatii), Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,27.550903000000,14.268677000000
40418,Mediterranean,9,Oct,2015,2,6,2,14,1,2,1,Drowning,waters near Spanish-Moroccan border,StateWatch.org,4,Western Mediterranean,http://bit.ly/1VWfe8J,Uncategorized,36.438961955042,-6.429884062500
40419,Mediterranean,9,Oct,2015,1,6,1,14,1,1,1,Drowning,Off the coast of Lesvos,"IOM Rome and Reuters, BBC",4,Eastern Mediterranean,http://reut.rs/1jSpbmg,Uncategorized,39.283600000000,26.505700000000
40822,North Africa,9,Oct,2015,2,6,2,14,1,1,1,"Starvation, Dehydration","In the sudan desert,",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,19.363525000000,27.509888000000
41058,Central America,9,Oct,2015,3,6,3,14,1,3,1,Vehicle Accident,"Tlalixcoyan, Veracruz, Mexico","La Voz, EUX.com",3,Central America to US,"http://bit.ly/1NPoSj7, http://bit.ly/2b3Hsws",Central America,19.195438000000,-96.141352000000
40808,North Africa,8,Oct,2015,8,6,8,14,1,1,1,Starvation,"Libya desert (Kufrah suburb), Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,23.251892000000,22.500122000000
40873,Horn of Africa,8,Oct,2015,1,6,1,14,1,1,1,Unknown,"Tekezé River, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Eastern Africa,,Eastern Africa,14.272798600000,36.229490000000
41038,Caribbean,8,Oct,2015,3,6,3,14,1,1,1,Vehicle Accident,Mountainous area northwest of the capital of Santo Domingo,Yahoo News,1,Caribbean,http://yhoo.it/1RxdxbU,Caribbean,18.510849700000,-69.938100100000
40700,North Africa,7,Oct,2015,1,6,1,14,1,1,1,"Shot, Stabbed","Tripoli, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,32.849232000000,13.164800000000
40728,North Africa,7,Oct,2015,3,6,3,14,1,1,1,Sickness and lack of access to medicines,"Shagarab, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,28.056665200000,14.099127200000
40807,North Africa,7,Oct,2015,4,6,4,14,1,1,1,Starvation,"Aligider, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,15.109680000000,36.493896000000
40989,US-Mexico Border,7,Oct,2015,1,6,1,14,1,1,1,Unknown,"Near El Indio in Del Rio Border Patrol Sector, Texas",US Border Patrol,5,Central America to US,http://1.usa.gov/1RRQiMK,Northern America,29.392755500000,-100.901070600000
40805,North Africa,6,Oct,2015,3,6,3,14,1,1,1,Starvation,"Sudan desert after passing through Khartoum,Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,22.964722000000,32.285278000000
40806,North Africa,6,Oct,2015,1,6,1,14,1,1,1,Starvation,"Yurobiyana, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,27.203201400000,16.055220500000
40827,North Africa,6,Oct,2015,14,6,14,14,1,1,1,"Starvation, Dehydration, Excessive Physical Abuse, Shot, Stabbed","Sahara, Simrata, Kufra, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,23.248841300000,19.724216100000
40417,Mediterranean,5,Oct,2015,95,6,95,14,1,1,1,Drowning, 85 bodies found in Tripoli and 10 near Sabartha,Times of Israel,1,Central Mediterranean,http://www.timesofisrael.com/libyan-red-crescent-says-bodies-of-95-migrants-washed-ashore/,Uncategorized,32.787300000000,12.782600000000
40547,Mediterranean,5,Oct,2015,1,6,1,14,1,1,1,Drowning,Kos Island washed up,Hellenic Coast Guard via IOM Greece,5,Eastern Mediterranean,http://www.hcg.gr/node/11205,Uncategorized,36.889300000000,27.182800000000
40696,Central America,5,Oct,2015,1,6,1,14,1,1,1,Shot,"Xaloztoc, Tlaxcala, Mexico",Agenda Tlaxcala,1,Central America to US,http://bit.ly/1OlOR7Z,Central America,19.408000000000,-98.052000000000
41037,Europe,5,Oct,2015,1,6,1,14,1,1,1,Vehicle Accident,"highway near near Presevo, Serbia",Independent.mk,1,Western Balkans,http://www.independent.mk/articles/22794/Refugee+Crisis+One+Killed+in+Accident+Near+Vranje+Two+Children+Drown+Near+Kos,Southern Europe,42.309200000000,21.649900000000
40546,Mediterranean,4,Oct,2015,2,6,2,14,1,2,2,Drowning,Shore of Kos,Reuters and Hellenic Coast Guard via IOM Athens,5,Eastern Mediterranean,"http://bit.ly/1OkvnyS, http://www.hcg.gr/node/11194, http://www.hcg.gr/node/11195",Uncategorized,36.892587100000,27.287792600000
40727,North Africa,4,Oct,2015,1,6,1,14,1,1,1,Sickness and lack of access to medicines,"Kassala, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,15.458130000000,36.404114000000
41078,North Africa,4,Oct,2015,2,6,2,14,1,1,1,Vehicle Accident,"Al Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,14.024307000000,35.368567900000
40545,Mediterranean,3,Oct,2015,2,6,2,14,1,1,1,Drowning,Shore of Kos,Hellenic Coast Guard via IOM Greece,5,Eastern Mediterranean,http://www.hcg.gr/node/11192,Uncategorized,36.891500000000,27.287700000000
40544,Mediterranean,2,Oct,2015,1,6,1,14,1,1,1,Drowning,Coast of Kalymnos,Hellenic Coast Guard via IOM Greece,5,Eastern Mediterranean,http://www.hcg.gr/node/11189,Uncategorized,36.952300000000,26.980800000000
40292,North Africa,1,Oct,2015,7,6,7,14,1,1,1,Dehydration,"Sahara Desert, between Agadez, Niger and Tripoli, Libya",MHub,2,Northern Africa,,Northern Africa,19.075158000000,8.024068000000
40637,North Africa,1,Oct,2015,1,6,1,14,1,1,1,Hypothermia,"Sahara Desert, between Agadez, Niger and Tripoli, Libya",MHub,2,Northern Africa,,Northern Africa,19.075158000000,8.024068000000
40804,North Africa,1,Oct,2015,2,6,2,14,1,1,1,Starvation,"Sahara Desert, between Khartoum, Sudan and Ajdabiya, Libya",MHub,2,Northern Africa,,Northern Africa,19.545270100000,21.922914300000
41072,North Africa,1,Oct,2015,2,6,2,14,1,1,1,Vehicle Accident,"Sahara Desert, between Khartoum, Sudan and Bengasi, Libya",MHub,2,Northern Africa,,Northern Africa,23.419462400000,20.471611100000
41097,North Africa,1,Oct,2015,1,6,1,14,1,1,1,Violence,"Sahara Desert, between Adrar, Algeria and Tripoli, Libya",MHub,2,Northern Africa,,Northern Africa,29.178935400000,1.886533400000
40416,Mediterranean,30,9,2015,2,6,2,14,1,1,1,Drowning,Off the coast of Lesvos,IOM Greece,4,Eastern Mediterranean,http://news.xinhuanet.com/english/2015-09/30/c_134676250.htm,Uncategorized,39.283600000000,26.505700000000
40612,Europe,30,9,2015,1,6,1,14,1,1,1,Train Accident,"French entrance to Channel Tunnel, France",CNN,1,Calais to United Kingdom,http://cnn.it/1FHSgL9,Western Europe,50.922300000000,1.784080000000
40988,Central America,30,9,2015,3,6,3,14,1,3,1,Unknown,"Veracruz, Mexico",El Universo,1,Central America to US,http://bit.ly/1OI0mqm,Central America,19.173800000000,-96.134200000000
41105,South Asia,30,9,2015,2,6,2,14,1,1,1,Violence,"Mountains, Iran",MHub,2,Southern Asia,,Southern Asia,32.173134700000,52.840788000000
44611,North Africa,30,9,2015,1,6,1,14,1,1,1,Shot,"Subratah, Libya",MHub,2,Northern Africa,,Northern Africa,32.736656914234,12.464628301172
40287,Europe,29,9,2015,1,6,1,14,1,1,1,Crushed in back of truck,"In a truck in Calais port, France",BBC,1,Calais to United Kingdom,http://bbc.in/1RfPDkT,Western Europe,50.951300000000,1.858690000000
40415,Mediterranean,29,9,2015,1,5,6,14,1,1,1,Drowning,"Enez district, Edirne province, Turkey - non-island destination",Hurriyet Daily News,1,Eastern Mediterranean,http://bit.ly/1YUy4Mu,Uncategorized,40.722942471743,26.043375269531
40566,Sub-Saharan Africa,29,9,2015,3,19,22,14,1,1,2,Drowning,Trying to reach Mayotte from Comoros,The Nation,1,Eastern Africa,http://bit.ly/1KKQrfo,Eastern Africa,-11.645500000000,43.333300000000
40694,Central America,29,9,2015,1,6,1,14,1,1,1,Shot,"Tlalixcoyan, Veracruz, Mexico","Omar Ojeda, Twitter",1,Central America to US,http://bit.ly/1PqtNrX,Central America,19.195438000000,-96.141352000000
40986,US-Mexico Border,29,9,2015,1,6,1,14,1,1,1,Unknown,Pima County,Pima County Office of the Medical Examiner,5,Central America to US,,Northern America,31.621437300000,-111.930093400000
40987,US-Mexico Border,29,9,2015,1,6,1,14,1,1,1,Unknown,Pima County,Pima County Office of the Medical Examiner,5,Central America to US,,Northern America,31.621437300000,-111.930093400000
41052,Europe,29,9,2015,1,6,1,14,1,1,1,Vehicle Accident,"Calais, France",Guardian,1,Calais to United Kingdom,http://www.theguardian.com/uk-news/2015/jul/29/calais-one-dead-1500-migrants-storm-eurotunnel-terminal,Western Europe,50.937235000000,1.890964000000
40414,US-Mexico Border,28,9,2015,1,6,1,14,1,1,1,Drowning,"US side of Rio Grande River near Brackettville, Del Rio Border Patrol Sector, Texas",US Border Patrol,5,Central America to US,http://1.usa.gov/1ktSAmz,Northern America,29.362105300000,-100.911821400000
40413,Mediterranean,27,9,2015,17,6,17,0,5,1,5,Drowning,"Turkish waters, 3 kilometers west of the mainland. Set off from Bodrum for the Greek island of Leros",Hurriyet Daily News,3,Eastern Mediterranean,"http://bit.ly/1QJ0xPm, http://www.christianpost.com/news/migrant-crisis-europe-news-2015-turkish-waters-see-another-17-people-drown-146287/",Uncategorized,36.527861500000,34.692517600000
40984,US-Mexico Border,27,9,2015,1,6,1,14,1,1,1,Unknown,Pima County,Pima County Office of the Medical Examiner,5,Central America to US,,Northern America,31.621437300000,-111.930093400000
40985,US-Mexico Border,27,9,2015,1,6,1,14,1,1,1,Unknown,Pima County,Pima County Office of the Medical Examiner,5,Central America to US,,Northern America,31.621437300000,-111.930093400000
40543,Mediterranean,25,9,2015,1,7,7,14,1,1,1,Drowning,"near Kos, Greece",AFP,1,Eastern Mediterranean,http://yhoo.it/1MIAe8d,Uncategorized,36.893311000000,27.307574000000
40565,Mediterranean,24,9,2015,1,6,1,14,1,1,1,Drowning,"body found by native of Agathonisi island, Hellenic Coast guard report",IOM Greece,4,Eastern Mediterranean,,Uncategorized,37.466700000000,26.966700000000
40849,Europe,24,9,2015,1,6,1,14,1,1,1,Train Accident,"Channel Tunnel (entrance at Calais), France",BBC,1,Calais to United Kingdom,http://www.bbc.com/news/world-europe-34345684,Western Europe,50.923200000000,1.782850000000
40983,US-Mexico Border,24,9,2015,1,6,1,14,1,1,1,Unknown,Pima County,Pima County Office of the Medical Examiner,5,Central America to US,,Northern America,31.621437300000,-111.930093400000
41040,US-Mexico Border,24,9,2015,5,6,5,11,1,1,1,Vehicle Accident,"Highway 59 near Edna, Texas, USA","NYTimes, AP",3,Central America to US,http://nyti.ms/1OHQ7ja,Northern America,29.041603800000,-96.785057900000
40564,Mediterranean,23,9,2015,1,6,1,14,1,1,1,Drowning,body found by a fisherman at Mithimna port in Lesvos,IOM Greece,4,Eastern Mediterranean,,Uncategorized,39.367100000000,26.175100000000
40697,Central America,23,9,2015,1,6,1,14,1,1,1,Shot,"Entre las comunidades de San Nicolás y Bordo Blanco, Querétaro, Mexico",Quadratin,1,Central America to US,https://queretaro.quadratin.com.mx/Hallan-muerto-a-presunto-migrante-con-herida-de-bala-en-Tequisquiapan/,Central America,20.491232000000,-99.929311000000
40412,Mediterranean,22,9,2015,1,6,1,14,1,1,1,Drowning,Off the coast of Lesvos,AFP,1,Eastern Mediterranean,http://bit.ly/1KAhgke,Uncategorized,39.283600000000,26.505700000000
40542,Mediterranean,22,9,2015,1,2,2,14,1,1,1,Drowning,"off the coast of Lesvos, Greece",AP,1,Eastern Mediterranean,http://bit.ly/1Pzrg2j,Uncategorized,39.283600000000,26.505700000000
40866,Central America,22,9,2015,2,6,2,14,1,1,1,Train Accident,"Puebla, Mexico","La Tribuna, Muncipios",3,Central America to US,"http://bit.ly/1HTHm0t, http://bit.ly/2l445at",Central America,19.049997000000,-98.199999000000
40982,US-Mexico Border,22,9,2015,1,6,1,14,1,1,1,Unknown,Pima County,Pima County Office of the Medical Examiner,5,Central America to US,,Northern America,31.621437300000,-111.930093400000
40803,North Africa,21,9,2015,1,6,1,14,1,1,1,Starvation,"Near to Aswan in Sahara Dessert, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,23.125488000000,32.475708000000
40291,Horn of Africa,20,9,2015,1,6,1,14,1,1,1,Dehydration,"Near Qardho, Puntland State, Somalia",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Eastern Africa,,Eastern Africa,8.405596400000,48.475393500000
40410,Mediterranean,20,9,2015,2,24,26,14,2,1,10,Drowning,Off the coast of Lesvos,IOM Greece ,4,Eastern Mediterranean,,Uncategorized,39.283600000000,26.505700000000
40411,Mediterranean,20,9,2015,1,2,2,14,1,1,1,Drowning,"Bal?kesir province Ayval?k Alt?nova, en route to Lesvos",Coast Guard Command,5,Eastern Mediterranean,,Uncategorized,39.235700000000,26.665000000000
40532,Europe,20,9,2015,1,6,1,14,1,1,1,Drowning,"Port of Calais, France",Morocco World News,1,Calais to United Kingdom,http://bit.ly/1S6gZgF,Western Europe,50.966392000000,1.862324900000
40537,Mediterranean,20,9,2015,13,13,26,14,1,1,6,Drowning,"Canakkale/Babakale, Turkey, en route to Lesvos",Coast Guard Command,5,Eastern Mediterranean,http://bit.ly/1QYO7Ug,Uncategorized,39.445562000000,26.042874000000
40592,Central America,20,9,2015,1,6,1,14,1,1,1,Fall from train,"Tecamac, State of Mexico, Mexico - 100 metres from the México-Pachuca Highway, at roughly kilometer 39.","Red accion, A Fondo Mexico ",3,Central America to US,"http://bit.ly/1HoNAFt, http://bit.ly/23EG9pU",Central America,19.711437100000,-99.059240600000
40725,Horn of Africa,20,9,2015,1,6,1,14,1,1,1,Sickness and lack of access to medicines,"Metema, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Eastern Africa,,Eastern Africa,12.951111000000,36.155518000000
40726,Sub-Saharan Africa,20,9,2015,1,6,1,14,1,1,1,Sickness and lack of access to medicines,"Isiolo, Kenya",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Eastern Africa,,Eastern Africa,0.355713000000,37.583313000000
40756,Horn of Africa,20,9,2015,1,6,1,14,1,1,1,Dehydration,"Dhobley, Somalia",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Eastern Africa,,Eastern Africa,5.147458000000,41.705794700000
40761,North Africa,20,9,2015,1,6,1,14,1,1,1,Harsh conditions,"Wadi Halfa, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,23.549072000000,32.036072000000
40762,North Africa,20,9,2015,2,6,2,14,1,1,1,Harsh conditions,"Ash Shamaliyah, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,21.056519000000,30.261902000000
40763,North Africa,20,9,2015,1,6,1,14,1,1,1,Harsh conditions,"Desert near Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,21.864075000000,31.673706000000
40773,North Africa,20,9,2015,3,6,3,14,1,1,1,Starvation,"Between Kufrah and Tripoli, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,25.731079000000,21.401489000000
40981,US-Mexico Border,20,9,2015,1,6,1,14,1,1,1,Unknown,Pima County,Pima County Office of the Medical Examiner,5,Central America to US,,Northern America,31.621437300000,-111.930093400000
40409,Mediterranean,19,9,2015,1,12,13,14,1,1,1,Drowning,Off the coast of Lesvos,IOM Greece ,4,Eastern Mediterranean,,Uncategorized,39.283600000000,26.505700000000
40598,North Africa,19,9,2015,1,6,1,14,1,1,1,Harsh conditions,"In the desert after Ash Shamaliyah, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,13.798889000000,34.848694000000
40599,North Africa,19,9,2015,2,6,2,14,1,1,1,Harsh conditions,"Ash Shamaliyah, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,20.112671000000,30.499695000000
40602,Horn of Africa,19,9,2015,1,6,1,14,1,1,1,"Harsh conditions, Suffocation, Vehicle Accident","Between Metema, Ethiopia and Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Eastern Africa,,Eastern Africa,13.798889000000,34.848694000000
40699,North Africa,19,9,2015,1,6,1,14,1,1,1,"Shot, Stabbed","Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,27.032288000000,14.456116000000
40772,North Africa,19,9,2015,3,6,3,14,1,1,1,Starvation,"Kufra, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,23.321289000000,21.866882000000
40792,North Africa,19,9,2015,1,6,1,14,1,1,1,"Starvation, Harsh conditions, Suffocation",In Egypt-Sudan border,Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,21.749695000000,32.519470000000
40847,North Africa,19,9,2015,5,6,5,14,1,1,1,"Suffocation, Vehicle Accident","Halaib washalatin, Between Egypt and Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,22.220520000000,36.641296000000
40407,Mediterranean,18,9,2015,7,6,7,100,1,1,1,Drowning,off the coast of Tripoli,Euronews,1,Central Mediterranean,http://bit.ly/1MIzuju,Uncategorized,36.504390000000,27.363253000000
40408,Mediterranean,18,9,2015,1,6,1,14,1,1,1,Drowning,"Altinkoy region in Izmir province's Cesme district, en route to Chios",Anadolu Agency,1,Eastern Mediterranean,http://bit.ly/1V0eQFF,Uncategorized,38.328609000000,26.293587000000
40572,Europe,18,9,2015,1,6,1,14,1,1,1,"Electrocution, Train Accident","Entarance to Eurotunnel in Calais, France",BBC,1,Calais to United Kingdom,http://www.bbc.com/news/uk-34287750,Western Europe,50.951880300000,1.833936700000
40760,North Africa,18,9,2015,1,6,1,14,1,1,1,Harsh conditions,"Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,24.214478000000,32.981079000000
40802,North Africa,18,9,2015,2,6,2,14,1,1,1,Starvation,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,27.032288000000,14.456116000000
40979,Middle East,18,9,2015,1,6,1,14,1,1,1,Unknown,"Syrian/Turkish border, Bab Al-Hawa border crossing",Action Group for Palestinians of Syria,4,Western Asia,http://www.actionpal.org.uk/en/,Western Asia,36.241313200000,36.678277000000
40980,US-Mexico Border,18,9,2015,1,6,1,14,1,1,1,Unknown,Pima County,Pima County Office of the Medical Examiner,5,Central America to US,,Northern America,31.621437300000,-111.930093400000
40771,North Africa,17,9,2015,3,6,3,14,1,1,1,Starvation,"Saraha Desert, Lybia",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,21.516296000000,25.088318000000
40801,North Africa,17,9,2015,2,6,2,14,1,1,1,Starvation,"Kufra, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),2,Northern Africa,,Northern Africa,23.321289000000,21.866882000000
40978,Mediterranean,17,9,2015,1,6,1,254,1,1,1,Unknown,18 nautical miles from the Libyan coast,MOAS,4,Central Mediterranean,http://bit.ly/1KV7uhU,Uncategorized,33.020773200000,13.551552400000
40406,Mediterranean,15,9,2015,22,6,22,249,1,1,4,Drowning,Off the coast of Turkey’s southwestern Datça district. En route to Kos ,RTE News and IOM Turkey from Turkish Coast Guard ,5,Eastern Mediterranean,"http://bit.ly/1OT7Gfr, http://bit.ly/1M8cSf1",Uncategorized,34.865700000000,12.604900000000
40405,Mediterranean,14,9,2015,2,6,2,11,1,1,1,Drowning,"Off the coast of Izmir’s Seferihisar district, en route to Samos",Hurriyet Daily News ,1,Eastern Mediterranean,http://bit.ly/1OT7Gfr,Uncategorized,38.022701000000,27.067593000000
40404,Mediterranean,13,9,2015,34,4,38,99,15,15,15,Drowning,Near Farmakonisi,"Reuters and Associated Press, also IOM Athens ",4,Eastern Mediterranean,http://nbcnews.to/1glnDiw,Uncategorized,37.294800000000,27.119900000000
